timestamp,pipeline_id,stage_name,job_name,task_name,status,branch,user,environment,hour,weekday,message_len,message_has_fail,is_user_unknown,is_env_unknown,job_fail_count,target,pipeline_id_enc,stage_name_enc,job_name_enc,task_name_enc,branch_enc,user_enc,environment_enc
2024-09-17 17:19:07+00:00,pipe-aqhdv,Test,deploy_to_staging,test,failed,branch_swo,user_kfy,unknown_environment,17,1,22,1,0,1,0,1,21,3,2,4,565,147,3
2024-09-21 01:06:24+00:00,pipe-tclhw,Analysis,run_unit_tests,checkout,failed,branch_dqi,user_lri,unknown_environment,1,5,22,1,0,1,0,1,583,0,4,2,115,165,3
2024-02-12 20:41:29+00:00,pipe-wnaee,Build,run_integration_tests,deploy,success,branch_ksy,user_dax,unknown_environment,20,0,28,0,0,1,0,0,693,1,3,3,315,46,3
2024-02-25 21:34:06+00:00,pipe-ysfos,Analysis,deploy_to_dev,checkout,success,branch_flm,user_ivg,unknown_environment,21,6,28,0,0,1,0,0,758,0,1,2,159,128,3
2024-01-25 11:32:18+00:00,pipe-kykdv,Build,build_and_test,build,skipped,branch_rxl,unknown_user,unknown_environment,11,3,44,0,1,1,0,0,339,1,0,1,533,0,3
2024-02-14 03:33:33+00:00,pipe-bbzle,Deploy,deploy_to_staging,analyze,skipped,branch_equ,user_dns,production,3,2,44,0,0,0,0,0,40,2,2,0,139,50,1
2024-10-06 02:12:15+00:00,pipe-bfrwo,Deploy,run_integration_tests,test,success,branch_smg,user_mvc,staging,2,6,28,0,0,0,0,0,50,2,3,4,553,180,2
2024-04-09 03:40:23+00:00,pipe-wfawl,Test,deploy_to_dev,analyze,success,branch_zgw,unknown_user,unknown_environment,3,1,28,0,1,1,0,0,681,3,1,0,756,0,3
2024-12-24 10:37:02+00:00,pipe-tblbo,Build,deploy_to_dev,build,running,branch_oqh,user_iew,unknown_environment,10,1,30,0,0,1,0,0,580,1,1,1,424,117,3
2024-01-17 16:40:33+00:00,pipe-hirxa,Build,run_unit_tests,deploy,skipped,branch_irz,user_crb,unknown_environment,16,2,44,0,0,1,0,0,236,1,4,3,259,38,3
2024-09-20 22:05:58+00:00,pipe-gdvbk,Analysis,deploy_to_staging,deploy,skipped,branch_lbn,user_mxn,unknown_environment,22,4,44,0,0,1,0,0,202,0,2,3,330,181,3
2024-07-17 22:01:38+00:00,pipe-drzhe,Deploy,deploy_to_staging,deploy,running,branch_cyv,unknown_user,development,22,2,30,0,1,0,0,0,119,2,2,3,94,0,0
2024-07-24 19:30:21+00:00,pipe-bctpx,Analysis,run_unit_tests,deploy,skipped,branch_rug,user_jff,unknown_environment,19,2,44,0,0,1,0,0,42,0,4,3,528,141,3
2024-01-07 16:13:33+00:00,pipe-aiqzq,Analysis,deploy_to_dev,analyze,running,branch_rmw,user_lsn,unknown_environment,16,6,30,0,0,1,0,0,12,0,1,0,515,167,3
2024-12-17 07:46:47+00:00,pipe-omkjt,Analysis,run_integration_tests,test,failed,branch_qom,user_uol,unknown_environment,7,1,22,1,0,1,0,1,451,0,3,4,486,308,3
2024-12-06 11:26:49+00:00,pipe-ncamq,Build,run_integration_tests,build,success,branch_pyn,user_qpb,unknown_environment,11,4,28,0,0,1,0,0,399,1,3,1,471,242,3
2024-07-13 21:39:35+00:00,pipe-gmlrt,Deploy,deploy_to_staging,build,running,branch_oju,unknown_user,development,21,5,30,0,1,0,0,0,210,2,2,1,419,0,0
2024-05-19 09:12:34+00:00,pipe-fgmdm,Test,deploy_to_dev,test,failed,branch_xvq,unknown_user,unknown_environment,9,6,22,1,1,1,0,1,172,3,1,4,712,0,3
2024-04-05 14:19:50+00:00,pipe-khqes,Build,run_unit_tests,test,running,branch_dxr,user_ear,unknown_environment,14,4,30,0,0,1,0,0,314,1,4,4,123,55,3
2024-04-21 12:25:11+00:00,pipe-rqscx,Deploy,build_and_test,deploy,skipped,branch_lwi,unknown_user,development,12,6,44,0,1,0,0,0,547,2,0,3,351,0,0
2024-09-27 10:25:26+00:00,pipe-xdqqq,Test,run_unit_tests,checkout,success,branch_lln,user_gmq,unknown_environment,10,4,28,0,0,1,0,0,713,3,4,2,337,92,3
2024-05-05 03:28:39+00:00,pipe-ytynx,Analysis,run_integration_tests,analyze,running,branch_brr,unknown_user,unknown_environment,3,6,30,0,1,1,0,0,762,0,3,0,58,0,3
2024-12-16 06:26:38+00:00,pipe-oazhv,Analysis,build_and_test,deploy,success,branch_rno,unknown_user,unknown_environment,6,0,28,0,1,1,0,0,427,0,0,3,516,0,3
2024-03-27 18:25:19+00:00,pipe-jxsne,Build,build_and_test,deploy,skipped,branch_idx,user_fdx,unknown_environment,18,2,44,0,0,1,0,0,301,1,0,3,239,74,3
2024-06-06 22:35:10+00:00,pipe-ygmmy,Test,deploy_to_staging,checkout,skipped,branch_csc,user_zyy,unknown_environment,22,3,44,0,0,1,0,0,746,3,2,2,83,395,3
2024-03-14 10:51:07+00:00,pipe-yyebz,Test,run_unit_tests,checkout,success,branch_rve,user_bse,unknown_environment,10,3,28,0,0,1,0,0,765,3,4,2,530,24,3
2024-02-11 07:57:40+00:00,pipe-xkyez,Test,deploy_to_dev,build,skipped,branch_xsy,unknown_user,unknown_environment,7,6,44,0,1,1,0,0,722,3,1,1,708,0,3
2024-12-17 00:57:00+00:00,pipe-zujsv,Build,deploy_to_dev,deploy,running,branch_uev,unknown_user,unknown_environment,0,1,30,0,1,1,0,0,796,1,1,3,608,0,3
2024-10-10 13:41:54+00:00,pipe-bdxal,Build,deploy_to_dev,checkout,failed,branch_xib,unknown_user,unknown_environment,13,3,22,1,1,1,0,1,47,1,1,2,696,0,3
2024-07-04 23:01:48+00:00,pipe-mrbar,Deploy,deploy_to_dev,build,running,branch_ylz,user_qea,production,23,3,30,0,0,0,0,0,384,2,1,1,733,234,1
2024-10-08 21:07:31+00:00,pipe-vazqa,Test,deploy_to_dev,build,success,branch_yer,user_afi,unknown_environment,21,1,28,0,0,1,0,0,651,3,1,1,721,4,3
2024-09-10 23:23:03+00:00,pipe-wdbdc,Build,deploy_to_staging,build,success,branch_dxi,unknown_user,unknown_environment,23,1,28,0,1,1,0,0,675,1,2,1,122,0,3
2024-10-05 11:58:09+00:00,pipe-dziyd,Analysis,run_unit_tests,test,running,branch_vdt,user_czi,unknown_environment,11,5,30,0,0,1,0,0,121,0,4,4,631,44,3
2024-07-25 05:51:47+00:00,pipe-ajdtu,Test,run_unit_tests,test,skipped,branch_src,user_xsl,unknown_environment,5,3,44,0,0,1,0,0,13,3,4,4,558,358,3
2024-08-21 07:27:44+00:00,pipe-zgxib,Test,run_integration_tests,analyze,running,branch_uag,user_hag,unknown_environment,7,2,30,0,0,1,0,0,775,3,3,0,597,100,3
2024-01-21 16:59:45+00:00,pipe-muasr,Analysis,run_integration_tests,test,running,branch_cvx,user_hrv,unknown_environment,16,6,30,0,0,1,0,0,386,0,3,4,90,111,3
2024-08-08 09:28:17+00:00,pipe-xgjhc,Analysis,run_unit_tests,analyze,running,branch_jhr,unknown_user,unknown_environment,9,3,30,0,1,1,0,0,716,0,4,0,272,0,3
2024-04-11 02:24:07+00:00,pipe-zbbks,Build,run_unit_tests,deploy,failed,branch_lmb,user_pee,unknown_environment,2,3,22,1,0,1,0,1,767,1,4,3,338,215,3
2024-12-07 10:22:29+00:00,pipe-wbicd,Test,deploy_to_dev,checkout,skipped,branch_hoc,unknown_user,unknown_environment,10,5,44,0,1,1,0,0,673,3,1,2,218,0,3
2024-07-12 09:39:13+00:00,pipe-hlkyb,Build,deploy_to_staging,test,success,branch_lxs,user_yxs,unknown_environment,9,4,28,0,0,1,0,0,239,1,2,4,355,382,3
2024-01-11 19:29:33+00:00,pipe-ddtut,Analysis,run_integration_tests,build,running,branch_btb,user_gla,unknown_environment,19,3,30,0,0,1,0,0,103,0,3,1,59,90,3
2024-03-12 09:38:56+00:00,pipe-jebcc,Test,deploy_to_staging,deploy,success,branch_gpg,unknown_user,unknown_environment,9,1,28,0,1,1,0,0,283,3,2,3,190,0,3
2024-02-07 22:39:46+00:00,pipe-lrltq,Build,run_unit_tests,checkout,failed,branch_hri,unknown_user,unknown_environment,22,2,22,1,1,1,0,1,361,1,4,2,223,0,3
2024-08-02 15:43:35+00:00,pipe-tvhrj,Build,run_integration_tests,analyze,success,branch_wyz,user_qva,unknown_environment,15,4,28,0,0,1,0,0,601,1,3,0,683,247,3
2024-04-20 21:08:23+00:00,pipe-pnqtx,Test,run_unit_tests,analyze,failed,branch_rbw,unknown_user,unknown_environment,21,5,22,1,1,1,0,1,481,3,4,0,504,0,3
2024-07-23 05:07:18+00:00,pipe-fjqhs,Test,run_integration_tests,test,skipped,branch_hdu,user_vhh,unknown_environment,5,1,44,0,0,1,0,0,174,3,3,4,206,323,3
2024-01-15 13:12:02+00:00,pipe-xysln,Build,build_and_test,build,success,branch_vdr,unknown_user,unknown_environment,13,0,28,0,1,1,0,0,736,1,0,1,630,0,3
2024-03-24 20:39:15+00:00,pipe-xvipd,Test,deploy_to_dev,build,running,branch_efq,user_qan,unknown_environment,20,6,30,0,0,1,0,0,732,3,1,1,133,231,3
2024-11-14 11:58:45+00:00,pipe-dmdtp,Build,run_integration_tests,analyze,running,branch_vlo,unknown_user,unknown_environment,11,3,30,0,1,1,0,0,112,1,3,0,646,0,3
2024-10-15 20:07:36+00:00,pipe-okgtu,Build,deploy_to_staging,checkout,running,branch_vvo,unknown_user,unknown_environment,20,1,30,0,1,1,0,0,445,1,2,2,652,0,3
2024-09-16 03:04:34+00:00,pipe-mkyet,Analysis,run_unit_tests,deploy,running,branch_dbk,user_esu,unknown_environment,3,0,30,0,0,1,0,0,373,0,4,3,96,64,3
2024-01-09 20:59:00+00:00,pipe-pjeqy,Deploy,deploy_to_dev,build,skipped,branch_tei,unknown_user,development,20,1,44,0,1,0,0,0,474,2,1,1,575,0,0
2024-05-25 02:45:47+00:00,pipe-urepe,Build,run_integration_tests,analyze,failed,branch_gpr,unknown_user,unknown_environment,2,5,22,1,1,1,0,1,639,1,3,0,192,0,3
2024-04-22 11:59:05+00:00,pipe-bhgzt,Analysis,run_integration_tests,checkout,failed,branch_qky,user_osd,unknown_environment,11,0,22,1,0,1,0,1,52,0,3,2,481,208,3
2024-10-16 10:01:30+00:00,pipe-mjnuc,Analysis,deploy_to_staging,checkout,running,branch_ksu,unknown_user,unknown_environment,10,2,30,0,1,1,0,0,371,0,2,2,314,0,3
2024-09-09 20:24:40+00:00,pipe-ulklm,Analysis,deploy_to_dev,build,running,branch_qkd,user_kxb,unknown_environment,20,0,30,0,0,1,0,0,629,0,1,1,479,157,3
2024-06-09 18:40:20+00:00,pipe-bfjrp,Test,build_and_test,build,success,branch_kmq,user_aqm,unknown_environment,18,6,28,0,0,1,0,0,49,3,0,1,309,12,3
2024-02-04 13:05:35+00:00,pipe-opccl,Build,deploy_to_dev,checkout,skipped,branch_aqv,user_ubo,unknown_environment,13,6,44,0,0,1,0,0,455,1,1,2,18,299,3
2024-01-04 17:31:16+00:00,pipe-zcluw,Test,deploy_to_dev,analyze,failed,branch_iqf,unknown_user,unknown_environment,17,3,22,1,1,1,0,1,771,3,1,0,257,0,3
2024-03-31 23:49:38+00:00,pipe-hpxpo,Analysis,run_integration_tests,checkout,running,branch_bew,unknown_user,unknown_environment,23,6,30,0,1,1,0,0,241,0,3,2,40,0,3
2024-03-20 00:33:09+00:00,pipe-ugbhe,Build,deploy_to_dev,build,running,branch_nmw,unknown_user,unknown_environment,0,2,30,0,1,1,0,0,622,1,1,1,390,0,3
2024-10-25 02:36:01+00:00,pipe-xiqrt,Analysis,run_unit_tests,test,failed,branch_ltw,user_oxi,unknown_environment,2,4,22,1,0,1,0,1,720,0,4,4,347,211,3
2024-11-02 20:08:51+00:00,pipe-phphh,Build,deploy_to_dev,checkout,success,branch_igg,unknown_user,unknown_environment,20,5,28,0,1,1,0,0,471,1,1,2,244,0,3
2024-03-03 19:18:59+00:00,pipe-mlcoy,Deploy,deploy_to_staging,checkout,failed,branch_jbq,user_ndu,staging,19,6,22,1,0,0,0,1,375,2,2,2,265,186,2
2024-11-06 20:46:11+00:00,pipe-uxgdg,Deploy,deploy_to_dev,checkout,success,branch_qok,user_gie,production,20,2,28,0,0,0,0,0,646,2,1,2,485,88,1
2024-10-23 11:16:33+00:00,pipe-bjudx,Build,deploy_to_staging,test,failed,branch_xes,user_etv,unknown_environment,11,2,22,1,0,1,0,1,58,1,2,4,693,66,3
2024-10-30 14:13:30+00:00,pipe-zmphe,Test,run_integration_tests,checkout,success,branch_pyd,user_udz,unknown_environment,14,2,28,0,0,1,0,0,784,3,3,2,470,301,3
2024-05-27 09:08:45+00:00,pipe-ztvjv,Build,build_and_test,deploy,success,branch_pbp,user_vez,unknown_environment,9,0,28,0,0,1,0,0,795,1,0,3,443,320,3
2024-09-03 15:00:51+00:00,pipe-qqsqu,Deploy,run_unit_tests,build,failed,branch_roh,unknown_user,staging,15,1,22,1,1,0,0,1,509,2,4,1,517,0,2
2024-04-30 17:23:43+00:00,pipe-umgew,Build,deploy_to_staging,test,skipped,branch_bci,user_rlv,unknown_environment,17,1,44,0,0,1,0,0,630,1,2,4,32,252,3
2024-07-29 10:57:47+00:00,pipe-udbkv,Build,run_integration_tests,build,skipped,branch_rdo,unknown_user,unknown_environment,10,0,44,0,1,1,0,0,616,1,3,1,507,0,3
2024-03-13 23:20:35+00:00,pipe-tstpp,Build,build_and_test,build,skipped,branch_yqp,unknown_user,unknown_environment,23,2,44,0,1,1,0,0,597,1,0,1,739,0,3
2024-05-05 14:36:20+00:00,pipe-brupi,Deploy,run_integration_tests,deploy,failed,branch_xjy,user_zlu,production,14,6,22,1,0,0,0,1,67,2,3,3,698,391,1
2024-06-04 08:49:06+00:00,pipe-ggakn,Analysis,run_unit_tests,analyze,skipped,branch_jck,user_ybd,unknown_environment,8,1,44,0,0,1,0,0,203,0,4,0,266,364,3
2024-09-10 13:26:33+00:00,pipe-bmqbq,Test,run_unit_tests,deploy,success,branch_ihr,unknown_user,unknown_environment,13,1,28,0,1,1,0,0,60,3,4,3,246,0,3
2024-09-08 03:46:12+00:00,pipe-ybguf,Test,run_unit_tests,analyze,skipped,branch_jzk,unknown_user,unknown_environment,3,6,44,0,1,1,0,0,740,3,4,0,292,0,3
2024-05-13 14:49:31+00:00,pipe-dgsjk,Analysis,deploy_to_staging,deploy,running,branch_jpn,user_tmu,unknown_environment,14,0,30,0,0,1,0,0,106,0,2,3,279,291,3
2024-05-11 02:07:14+00:00,pipe-ofrbk,Build,deploy_to_staging,build,running,branch_quw,user_vqh,unknown_environment,2,5,30,0,0,1,0,0,438,1,2,1,495,327,3
2024-11-23 01:34:34+00:00,pipe-kseff,Analysis,run_integration_tests,analyze,success,branch_evv,user_pco,unknown_environment,1,5,28,0,0,1,0,0,331,0,3,0,144,213,3
2024-10-02 19:09:58+00:00,pipe-kyknm,Deploy,deploy_to_staging,analyze,failed,branch_sek,user_svz,staging,19,2,22,1,0,0,0,1,340,2,2,0,542,282,2
2024-02-02 02:17:27+00:00,pipe-vltsq,Build,deploy_to_dev,deploy,failed,branch_owc,user_bxj,unknown_environment,2,4,22,1,0,1,0,1,662,1,1,3,434,29,3
2024-08-21 07:44:43+00:00,pipe-konub,Build,deploy_to_dev,build,running,branch_ipd,user_irc,unknown_environment,7,2,30,0,0,1,0,0,326,1,1,1,256,125,3
2024-03-15 06:44:22+00:00,pipe-ruobm,Build,run_unit_tests,deploy,running,branch_eyw,unknown_user,unknown_environment,6,4,30,0,1,1,0,0,554,1,4,3,145,0,3
2024-11-07 14:47:06+00:00,pipe-ngfve,Analysis,run_unit_tests,checkout,running,branch_rdu,unknown_user,unknown_environment,14,3,30,0,1,1,0,0,403,0,4,2,509,0,3
2024-02-20 11:19:04+00:00,pipe-boyln,Analysis,deploy_to_staging,checkout,skipped,branch_ebu,unknown_user,unknown_environment,11,1,44,0,1,1,0,0,63,0,2,2,127,0,3
2024-11-08 07:08:58+00:00,pipe-gddnf,Build,deploy_to_dev,checkout,skipped,branch_vmt,unknown_user,unknown_environment,7,4,44,0,1,1,0,0,200,1,1,2,648,0,3
2024-06-26 04:36:46+00:00,pipe-bcvcy,Build,deploy_to_staging,analyze,skipped,branch_qwn,user_yhl,unknown_environment,4,2,44,0,0,1,0,0,43,1,2,0,496,368,3
2024-08-29 04:59:49+00:00,pipe-eorjp,Build,run_integration_tests,build,skipped,branch_kmf,user_yvz,unknown_environment,4,3,44,0,0,1,0,0,144,1,3,1,306,380,3
2024-04-30 06:41:20+00:00,pipe-ktyxw,Test,deploy_to_dev,analyze,skipped,branch_zmg,unknown_user,unknown_environment,6,1,44,0,1,1,0,0,334,3,1,0,759,0,3
2024-08-20 17:12:38+00:00,pipe-okjmm,Build,deploy_to_dev,checkout,skipped,branch_idz,unknown_user,unknown_environment,17,1,44,0,1,1,0,0,446,1,1,2,240,0,3
2024-02-23 23:54:20+00:00,pipe-sxuqf,Analysis,run_integration_tests,test,failed,branch_thz,unknown_user,unknown_environment,23,4,22,1,1,1,0,1,577,0,3,4,579,0,3
2024-07-12 05:55:32+00:00,pipe-iwyow,Deploy,run_unit_tests,checkout,running,branch_kjk,user_sra,production,5,4,30,0,0,0,0,0,275,2,4,2,302,277,1
2024-06-19 11:59:31+00:00,pipe-xroba,Deploy,run_unit_tests,deploy,success,branch_imf,user_dby,staging,11,2,28,0,0,0,0,0,727,2,4,3,251,47,2
2024-03-11 11:04:23+00:00,pipe-eqplq,Deploy,build_and_test,test,failed,branch_syh,user_xaf,staging,11,0,22,1,0,0,0,1,151,2,0,4,566,348,2
2024-01-05 22:53:12+00:00,pipe-wkypi,Analysis,deploy_to_dev,analyze,running,branch_oye,unknown_user,unknown_environment,22,4,30,0,1,1,0,0,688,0,1,0,435,0,3
2024-11-02 20:44:48+00:00,pipe-dkbte,Build,run_integration_tests,test,skipped,branch_ahi,user_iam,unknown_environment,20,5,44,0,0,1,0,0,110,1,3,4,5,115,3
2024-04-21 17:43:28+00:00,pipe-xiexg,Deploy,deploy_to_dev,analyze,failed,branch_vgu,user_gey,staging,17,6,22,1,0,0,0,1,719,2,1,0,634,86,2
2024-01-25 03:19:50+00:00,pipe-rbqch,Deploy,run_unit_tests,build,running,branch_boh,unknown_user,staging,3,3,30,0,1,0,0,0,530,2,4,1,55,0,2
2024-10-19 14:11:24+00:00,pipe-ooajg,Test,deploy_to_staging,test,running,branch_uei,user_crh,unknown_environment,14,5,30,0,0,1,0,0,454,3,2,4,605,39,3
2024-11-26 09:17:36+00:00,pipe-ekozy,Deploy,run_integration_tests,checkout,failed,branch_rgh,unknown_user,development,9,1,22,1,1,0,0,1,138,2,3,2,511,0,0
2024-03-18 07:46:40+00:00,pipe-cwhdm,Analysis,deploy_to_dev,test,skipped,branch_veg,user_apv,unknown_environment,7,0,44,0,0,1,0,0,92,0,1,4,632,11,3
2024-08-16 10:46:38+00:00,pipe-aemha,Analysis,deploy_to_staging,checkout,skipped,branch_ryt,unknown_user,unknown_environment,10,4,44,0,1,1,0,0,8,0,2,2,536,0,3
2024-01-15 05:26:36+00:00,pipe-qjjzx,Analysis,deploy_to_dev,analyze,success,branch_dku,unknown_user,unknown_environment,5,0,28,0,1,1,0,0,506,0,1,0,111,0,3
2024-08-08 04:31:16+00:00,pipe-kuvqr,Test,deploy_to_dev,checkout,skipped,branch_zjo,unknown_user,unknown_environment,4,3,44,0,1,1,0,0,336,3,1,2,758,0,3
2024-06-12 04:55:07+00:00,pipe-yjagc,Analysis,deploy_to_dev,build,running,branch_ozu,user_eqp,unknown_environment,4,2,30,0,0,1,0,0,751,0,1,1,438,63,3
2024-12-10 03:54:12+00:00,pipe-ujzrh,Build,build_and_test,deploy,running,branch_ofq,unknown_user,unknown_environment,3,1,30,0,1,1,0,0,627,1,0,3,411,0,3
2024-10-08 17:42:21+00:00,pipe-vbbls,Analysis,run_unit_tests,analyze,success,branch_cdy,unknown_user,unknown_environment,17,1,28,0,1,1,0,0,652,0,4,0,69,0,3
2024-04-26 07:50:33+00:00,pipe-ebtop,Deploy,build_and_test,deploy,skipped,branch_cdk,unknown_user,development,7,4,44,0,1,0,0,0,125,2,0,3,68,0,0
2024-01-27 00:36:40+00:00,pipe-npaee,Analysis,run_integration_tests,checkout,failed,branch_ovs,unknown_user,unknown_environment,0,5,22,1,1,1,0,1,412,0,3,2,433,0,3
2024-10-08 18:30:34+00:00,pipe-gaygh,Build,deploy_to_dev,checkout,running,branch_sby,user_tjs,unknown_environment,18,1,30,0,0,1,0,0,198,1,1,2,538,288,3
2024-07-21 13:56:39+00:00,pipe-trbue,Build,deploy_to_staging,test,running,branch_zqh,unknown_user,unknown_environment,13,6,30,0,1,1,0,0,593,1,2,4,763,0,3
2024-06-07 19:05:03+00:00,pipe-vdpsk,Build,deploy_to_dev,analyze,skipped,branch_snj,unknown_user,unknown_environment,19,4,44,0,1,1,0,0,654,1,1,0,554,0,3
2024-09-21 17:53:57+00:00,pipe-pnsho,Analysis,deploy_to_staging,analyze,running,branch_zwx,user_omr,unknown_environment,17,5,30,0,0,1,0,0,482,0,2,0,774,205,3
2024-12-29 08:59:56+00:00,pipe-jeoxp,Analysis,deploy_to_dev,analyze,failed,branch_hdr,unknown_user,unknown_environment,8,6,22,1,1,1,0,1,284,0,1,0,205,0,3
2024-03-29 10:22:00+00:00,pipe-nyiih,Build,build_and_test,deploy,running,branch_qtl,unknown_user,unknown_environment,10,4,30,0,1,1,0,0,423,1,0,3,491,0,3
2024-02-24 05:58:00+00:00,pipe-evrcv,Deploy,deploy_to_staging,deploy,running,branch_agm,user_afh,staging,5,5,30,0,0,0,0,0,158,2,2,3,3,3,2
2024-02-22 00:59:32+00:00,pipe-llhrk,Test,run_integration_tests,analyze,success,branch_gyd,unknown_user,unknown_environment,0,3,28,0,1,1,0,0,353,3,3,0,200,0,3
2024-06-07 13:37:44+00:00,pipe-wlamh,Build,run_integration_tests,test,skipped,branch_rdp,unknown_user,unknown_environment,13,4,44,0,1,1,0,0,689,1,3,4,508,0,3
2024-11-19 18:56:10+00:00,pipe-wzwca,Build,run_integration_tests,checkout,skipped,branch_ihm,user_dur,unknown_environment,18,1,44,0,0,1,0,0,708,1,3,2,245,51,3
2024-09-18 03:40:04+00:00,pipe-raull,Test,deploy_to_dev,test,skipped,branch_xes,user_efj,unknown_environment,3,2,44,0,0,1,0,0,527,3,1,4,693,60,3
2024-02-27 02:00:53+00:00,pipe-lelrv,Test,deploy_to_staging,build,skipped,branch_rcw,unknown_user,unknown_environment,2,1,44,0,1,1,0,0,350,3,2,1,506,0,3
2024-01-26 08:36:01+00:00,pipe-ocvyx,Test,build_and_test,build,failed,branch_nil,user_ezg,unknown_environment,8,4,22,1,0,1,0,1,432,3,0,1,387,72,3
2024-06-24 12:08:25+00:00,pipe-jxwqk,Deploy,run_integration_tests,analyze,running,branch_fmn,user_xwx,staging,12,0,30,0,0,0,0,0,302,2,3,0,162,360,2
2024-01-06 03:12:03+00:00,pipe-cmgpt,Analysis,deploy_to_dev,analyze,success,branch_tck,user_pyf,unknown_environment,3,5,28,0,0,1,0,0,83,0,1,0,571,230,3
2024-10-16 06:14:08+00:00,pipe-pptgo,Build,deploy_to_staging,deploy,running,branch_phg,unknown_user,unknown_environment,6,2,30,0,1,1,0,0,486,1,2,3,448,0,3
2024-09-29 18:21:41+00:00,pipe-rcncg,Deploy,deploy_to_staging,analyze,success,branch_fer,user_fwn,staging,18,6,28,0,0,0,0,0,531,2,2,0,154,81,2
2024-05-15 16:33:09+00:00,pipe-vabil,Analysis,deploy_to_dev,checkout,running,branch_tdw,user_cps,unknown_environment,16,2,30,0,0,1,0,0,648,0,1,2,574,37,3
2024-02-06 00:30:18+00:00,pipe-owueg,Test,deploy_to_dev,build,failed,branch_eaq,user_rqx,unknown_environment,0,1,22,1,0,1,0,1,460,3,1,1,125,257,3
2024-03-03 02:34:22+00:00,pipe-ojhnz,Test,deploy_to_staging,deploy,skipped,branch_gdl,user_scz,unknown_environment,2,6,44,0,0,1,0,0,444,3,2,3,180,264,3
2024-05-17 01:57:56+00:00,pipe-sjvyk,Analysis,deploy_to_staging,deploy,skipped,branch_mgb,user_sef,unknown_environment,1,4,44,0,0,1,0,0,567,0,2,3,363,266,3
2024-06-20 22:43:18+00:00,pipe-yeolz,Test,build_and_test,test,failed,branch_fjl,user_cxd,unknown_environment,22,3,22,1,0,1,0,1,744,3,0,4,156,42,3
2024-11-08 11:28:57+00:00,pipe-wmbdt,Deploy,deploy_to_staging,test,running,branch_utw,user_guh,development,11,4,30,0,0,0,0,0,692,2,2,4,621,97,0
2024-08-20 04:29:56+00:00,pipe-ubtir,Deploy,deploy_to_dev,build,failed,branch_ysg,user_qws,production,4,1,22,1,0,0,0,1,612,2,1,1,742,249,1
2024-05-07 16:59:04+00:00,pipe-lllih,Analysis,deploy_to_dev,checkout,success,branch_psw,user_mep,unknown_environment,16,1,28,0,0,1,0,0,355,0,1,2,464,173,3
2024-01-15 03:39:12+00:00,pipe-lqmnl,Analysis,run_unit_tests,build,failed,branch_ntt,user_vyj,unknown_environment,3,0,22,1,0,1,0,1,360,0,4,1,398,330,3
2024-03-13 09:01:00+00:00,pipe-fzhky,Deploy,build_and_test,build,skipped,branch_nnw,unknown_user,staging,9,2,44,0,1,0,0,0,197,2,0,1,392,0,2
2024-12-15 13:16:55+00:00,pipe-ikatf,Deploy,deploy_to_staging,build,success,branch_axf,user_ofi,staging,13,6,28,0,0,0,0,0,260,2,2,1,25,202,2
2024-07-13 07:36:58+00:00,pipe-xhuhv,Build,build_and_test,test,success,branch_jgt,unknown_user,unknown_environment,7,5,28,0,1,1,0,0,718,1,0,4,270,0,3
2024-12-16 10:18:07+00:00,pipe-oypjd,Analysis,run_unit_tests,deploy,failed,branch_mum,user_wls,unknown_environment,10,0,22,1,0,1,0,1,463,0,4,3,375,336,3
2024-03-15 14:07:44+00:00,pipe-crdtv,Test,build_and_test,build,running,branch_bgh,user_tas,unknown_environment,14,4,30,0,0,1,0,0,86,3,0,1,43,284,3
2024-11-30 17:43:46+00:00,pipe-ubrhc,Analysis,build_and_test,build,success,branch_xby,user_xdx,unknown_environment,17,5,28,0,0,1,0,0,610,0,0,1,688,351,3
2024-07-24 00:34:33+00:00,pipe-hdkns,Analysis,build_and_test,test,success,branch_fol,user_ltu,unknown_environment,0,2,28,0,0,1,0,0,231,0,0,4,164,168,3
2024-08-04 08:52:22+00:00,pipe-faaot,Analysis,run_integration_tests,deploy,success,branch_kbf,user_sgb,unknown_environment,8,6,28,0,0,1,0,0,162,0,3,3,294,268,3
2024-10-04 14:23:54+00:00,pipe-zenpw,Test,build_and_test,build,success,branch_yub,unknown_user,unknown_environment,14,4,28,0,1,1,0,0,772,3,0,1,744,0,3
2024-01-12 23:14:33+00:00,pipe-qvloy,Deploy,deploy_to_staging,checkout,failed,branch_kuz,user_kza,development,23,4,22,1,0,0,0,1,517,2,2,2,318,160,0
2024-02-12 14:32:29+00:00,pipe-tkwsc,Test,run_unit_tests,checkout,running,branch_eem,unknown_user,unknown_environment,14,0,30,0,1,1,0,0,589,3,4,2,132,0,3
2024-06-01 16:45:50+00:00,pipe-begvx,Test,deploy_to_staging,deploy,running,branch_anx,user_ywy,unknown_environment,16,5,30,0,0,1,0,0,48,3,2,3,15,381,3
2024-05-11 20:13:20+00:00,pipe-pulqz,Build,deploy_to_staging,test,failed,branch_bdd,unknown_user,unknown_environment,20,5,22,1,1,1,0,1,492,1,2,4,38,0,3
2024-02-21 17:35:11+00:00,pipe-objxe,Deploy,run_integration_tests,deploy,skipped,branch_xdd,unknown_user,production,17,2,44,0,1,0,0,0,428,2,3,3,691,0,1
